ticker,empresa,trimestre,total_ativos,total_passivos,patrimonio_liquido,caixa,divida_lp,divida_cp,receita,lucro_bruto,lucro_liquido,ebitda,var_total_ativos_pct,var_patrimonio_liquido_pct,var_caixa_pct,var_receita_pct,var_lucro_liquido_pct,var_ebitda_pct,margem_liquida_calc,margem_ebitda_calc,alavancagem,trimestres_lucro_positivo,saude,saude_texto
RANI3.SA,IRANI       ON      NM,2026-03-31,3847148000.0,2375798000.0,1471350000.0,760220000.0,1472919000.0,374908000.0,409845000.0,126746000.0,19416000.0,148866000.0,-2.5961051081022646,1.3372508667749416,-9.479730518173834,-1.4786199867306449,-48.90122904439824,-8.166362335290922,4.7374007246642025,36.32251216923471,1.6147062221769124,3.0,1,Atenção
RAPT4.SA,RANDON PART PN      N1,2025-03-31,18121825000.0,13769279000.0,3105147000.0,2252828000.0,7625087000.0,1531531000.0,3191363000.0,849194000.0,-7670000.0,396115000.0,,,,,,,-0.24033618237724758,12.412094769538909,4.434340467617153,0.0,0,Risco
RAPT4.SA,RANDON PART PN      N1,2025-06-30,17465355000.0,13132583000.0,3056777000.0,1693480000.0,7378315000.0,1652968000.0,3298385000.0,797337000.0,-34929000.0,521412000.0,-3.622538017004362,-1.557736235997842,-24.828704188690832,3.3534887757989296,355.39765319426334,31.631470658773342,-1.0589728003250076,15.808100024709063,4.2962188605842035,0.0,0,Risco
RAPT4.SA,RANDON PART PN      N1,2025-09-30,18438468000.0,13732854000.0,3284652000.0,2608480000.0,7838114000.0,1584512000.0,3444219000.0,905835000.0,23149000.0,647572000.0,5.571676040939333,7.454747271390749,54.03075324184519,4.421375915789083,-166.27444244037906,24.195837456752045,0.6721117327324424,18.80170802147018,4.180915969180297,1.0,1,Atenção
RAPT4.SA,RANDON PART PN      N1,2025-12-31,18738010000.0,13990103000.0,3232963000.0,3821860000.0,8076979000.0,1632713000.0,3209299000.0,745044000.0,-231293000.0,233754000.0,1.6245492846802767,-1.5736522468742464,46.516745384285095,-6.820704490626173,-1099.1489913171195,-63.90301001278622,-7.206963265186572,7.283646677981702,4.327331614992191,1.0,0,Risco
RAPT4.SA,RANDON PART PN      N1,2026-03-31,18941908000.0,14336102000.0,3108189000.0,3487591000.0,7877721000.0,1766947000.0,3083897000.0,821328000.0,-47596000.0,454486000.0,1.088151836827933,-3.8594317349131435,-8.746238742392443,-3.9074576722206267,-79.42177238394589,94.42918623852425,-1.5433719089839901,14.737392331845065,4.612364949493097,1.0,0,Risco
RCSL4.SA,RECRUSUL    PN,2025-03-31,46651000.0,66032000.0,-19381000.0,4000.0,,,971000.0,293000.0,-2996000.0,-882000.0,,,,,,,-308.5478887744593,-90.83419155509783,,0.0,0,Risco
RCSL4.SA,RECRUSUL    PN,2025-06-30,41658000.0,65306000.0,-23642000.0,4000.0,,,375000.0,16000.0,-4587000.0,-3177000.0,-10.702878823605067,21.98544966719984,0.0,-61.38002059732235,53.104138851802404,260.2040816326531,-1223.1999999999998,-847.1999999999999,,0.0,0,Risco
RCSL4.SA,RECRUSUL    PN,2025-09-30,38565000.0,65752000.0,-27182000.0,89000.0,,,303000.0,37000.0,-4974000.0,-3885000.0,-7.424744346824141,14.973352508248027,2125.0,-19.199999999999996,8.436886854153048,22.28517469310671,-1641.5841584158416,-1282.1782178217823,,0.0,0,Risco
RCSL4.SA,RECRUSUL    PN,2025-12-31,32671000.0,55609000.0,-22673000.0,248000.0,,,-74000.0,-103000.0,-5282000.0,-2135000.0,-15.28328795539997,-16.588183356633067,178.65168539325845,-124.42244224422443,6.192199437072787,-45.04504504504504,,,,0.0,0,Risco
RCSL4.SA,RECRUSUL    PN,2026-03-31,33593000.0,47496000.0,-13686000.0,4000.0,,,0.0,0.0,-2716000.0,-524000.0,2.8220746227541227,-39.63745424072685,-98.38709677419355,-100.0,-48.58008330177963,-75.45667447306792,,,,0.0,0,Risco
RDOR3.SA,REDE D OR   ON      NM,2024-12-31,102597882000.0,75896014000.0,24702627000.0,6570751000.0,34955408000.0,4691615000.0,12848964000.0,2398309000.0,925025000.0,2728350000.0,,,,,,,7.1992185517836305,21.23400766007283,3.072386349840444,1.0,1,Atenção
RDOR3.SA,REDE D OR   ON      NM,2025-03-31,104304446000.0,76762789000.0,25002984000.0,7675521000.0,34984263000.0,3657418000.0,12973032000.0,2713668000.0,1040489000.0,3038712000.0,1.6633520758255083,1.2158909252850014,16.813451004306824,0.9655875757765386,12.482257236290906,11.375446698554082,8.020399548848719,23.42329842399217,3.0701451074799713,2.0,1,Atenção
RDOR3.SA,REDE D OR   ON      NM,2025-06-30,105709758000.0,77815308000.0,25362533000.0,5078114000.0,35071574000.0,3726572000.0,13960847000.0,2919696000.0,1001592000.0,5423867000.0,1.347317448002161,1.4380243574126927,-33.84013932083568,7.614372646271117,-3.738338415879461,78.49230200163753,7.174292505318625,38.85055827916458,3.0681205225045938,3.0,1,Atenção
RDOR3.SA,REDE D OR   ON      NM,2025-12-31,106548532000.0,84927445000.0,19351708000.0,3705415000.0,44521391000.0,2473260000.0,14376436000.0,3184192000.0,1172444000.0,3054467000.0,0.7934688489212194,-23.69962416608783,-27.031669631678213,2.9768179538103956,17.058043594597393,-43.684699495765656,8.15531749315338,21.246343669599334,4.3886278668528895,3.0,1,Atenção
RDOR3.SA,REDE D OR   ON      NM,2026-03-31,109771037000.0,87435329000.0,19769281000.0,5405822000.0,47025076000.0,2408596000.0,14341970000.0,3218757000.0,967326000.0,3592448000.0,3.0244480515226657,2.157809532884647,45.88978562455217,-0.23973952932423437,-17.49490807236849,17.61292559389249,6.744721959396093,25.048497521609654,4.4227875055243535,3.0,2,Saudável
RECV3.SA,PETRORECSA  ON  EJ  NM,2025-03-31,7454930000.0,2991140000.0,4463790000.0,315621000.0,1788205000.0,79647000.0,860752000.0,319886000.0,227529000.0,540180000.0,,,,,,,26.43374630555607,62.75675223525475,0.6700897667677019,1.0,1,Atenção
RECV3.SA,PETRORECSA  ON  EJ  NM,2025-06-30,7201845000.0,2763214000.0,4438631000.0,222608000.0,1797885000.0,39715000.0,806302000.0,253180000.0,238139000.0,513343000.0,-3.3948675574418496,-0.563624184829481,-29.46983882568017,-6.325863895756267,4.663141841259799,-4.968158761894181,29.534715280378816,63.66634338002386,0.6225374445408957,2.0,2,Saudável
RECV3.SA,PETRORECSA  ON  EJ  NM,2025-09-30,7897842000.0,3334343000.0,4563499000.0,277772000.0,2301589000.0,121332000.0,786385000.0,234176000.0,121937000.0,424875000.0,9.664148561931007,2.813209748681511,24.780780564939263,-2.4701662652455325,-48.79587131885159,-17.23370144328451,15.506018044596475,54.02887898421257,0.7306549207088684,3.0,2,Saudável
RECV3.SA,PETRORECSA  ON  EJ  NM,2025-12-31,8668015000.0,4337299000.0,4330716000.0,229508000.0,3040102000.0,84087000.0,704170000.0,214194000.0,50747000.0,319472000.0,9.751689132297159,-5.100976246516109,-17.37540140834929,-10.45480267299097,-58.382607412024235,-24.80800235363342,7.2066404419387355,45.36858997117174,1.0015200719696236,3.0,2,Saudável
RECV3.SA,PETRORECSA  ON  EJ  NM,2026-03-31,9068118000.0,4872128000.0,4195990000.0,272554000.0,3066158000.0,129856000.0,684456000.0,216597000.0,123797000.0,422935000.0,4.615854956411591,-3.110940546551655,18.755773219234186,-2.79960804919267,143.94939602341026,32.38562377923573,18.086918662412195,61.79140806713653,1.161139087557406,3.0,2,Saudável
RENT3.SA,LOCALIZA    ON      NM,2025-03-31,80956256000.0,54515870000.0,26432564000.0,1919431000.0,38479616000.0,4644157000.0,10139283000.0,2871122000.0,843247000.0,3645011000.0,,,,,,,8.316633434533784,35.94939602731278,2.0624510736075394,1.0,1,Atenção
RENT3.SA,LOCALIZA    ON      NM,2025-06-30,81318753000.0,55825235000.0,25487173000.0,1952985000.0,37798510000.0,4034380000.0,9900107000.0,2837405000.0,-167098000.0,2204534000.0,0.447768977853924,-3.576614814968382,1.748122229973359,-2.358904470858536,-119.81602069144628,-39.519139997108375,-1.6878403435437617,22.267779530059624,2.190326679228018,1.0,0,Risco
RENT3.SA,LOCALIZA    ON      NM,2025-09-30,83076114000.0,57934267000.0,25136785000.0,3132846000.0,39822039000.0,4375751000.0,10731975000.0,2136149000.0,259361000.0,3839368000.0,2.16107716260725,-1.3747621205380423,60.413213619152216,8.402616254551587,-255.2149038288908,74.15780387147579,2.4167126740418237,35.775036747662945,2.304760413871543,2.0,1,Atenção
RENT3.SA,LOCALIZA    ON      NM,2025-12-31,85566576000.0,60027564000.0,25535399000.0,1705451000.0,39010175000.0,4838972000.0,11010223000.0,3285299000.0,939963000.0,4209675000.0,2.9978075286477557,1.5857795656843088,-45.562245957828765,2.5927007843383976,262.41493516758493,9.644998864396426,8.537184033420576,38.23423921568164,2.3507588034947093,2.0,1,Atenção
RENT3.SA,LOCALIZA    ON      NM,2026-03-31,85467583000.0,59157971000.0,26309612000.0,1761162000.0,38029454000.0,4165746000.0,12284362000.0,3335230000.0,1221896000.0,4529733000.0,-0.11569120166734503,3.0319205116003944,3.2666432515504606,11.572326918355792,29.99405295740365,7.602914714318798,9.946759953833988,36.873978477677554,2.248530727097002,3.0,1,Atenção
RENT4.SA,LOCALIZA    PN      NM,2025-03-31,80956256000.0,54515870000.0,26432564000.0,1919431000.0,38479616000.0,4644157000.0,10139283000.0,2871122000.0,843247000.0,3645011000.0,,,,,,,8.316633434533784,35.94939602731278,2.0624510736075394,1.0,1,Atenção
RENT4.SA,LOCALIZA    PN      NM,2025-06-30,81318753000.0,55825235000.0,25487173000.0,1952985000.0,37798510000.0,4034380000.0,9900107000.0,2837405000.0,-167098000.0,2204534000.0,0.447768977853924,-3.576614814968382,1.748122229973359,-2.358904470858536,-119.81602069144628,-39.519139997108375,-1.6878403435437617,22.267779530059624,2.190326679228018,1.0,0,Risco
RENT4.SA,LOCALIZA    PN      NM,2025-09-30,83076114000.0,57934267000.0,25136785000.0,3132846000.0,39822039000.0,4375751000.0,10731975000.0,2136149000.0,259361000.0,3839368000.0,2.16107716260725,-1.3747621205380423,60.413213619152216,8.402616254551587,-255.2149038288908,74.15780387147579,2.4167126740418237,35.775036747662945,2.304760413871543,2.0,1,Atenção
RENT4.SA,LOCALIZA    PN      NM,2025-12-31,85566576000.0,60027564000.0,25535399000.0,1705451000.0,39010175000.0,4838972000.0,11010223000.0,3285299000.0,939963000.0,4209675000.0,2.9978075286477557,1.5857795656843088,-45.562245957828765,2.5927007843383976,262.41493516758493,9.644998864396426,8.537184033420576,38.23423921568164,2.3507588034947093,2.0,1,Atenção
RENT4.SA,LOCALIZA    PN      NM,2026-03-31,85467583000.0,59157971000.0,26309612000.0,1761162000.0,38029454000.0,4165746000.0,12284362000.0,3335230000.0,1221896000.0,4529733000.0,-0.11569120166734503,3.0319205116003944,3.2666432515504606,11.572326918355792,29.99405295740365,7.602914714318798,9.946759953833988,36.873978477677554,2.248530727097002,3.0,1,Atenção
RIAA3.SA,RIACHUELO   ON  EJ  NM,2025-03-31,13236323000.0,7853610000.0,5382713000.0,816890000.0,1266560000.0,1084332000.0,2168125000.0,1299487000.0,-26650000.0,331811000.0,,,,,,,-1.2291726722398386,15.304053041222254,1.4590430513386095,0.0,0,Risco
RIAA3.SA,RIACHUELO   ON  EJ  NM,2025-06-30,13546372000.0,8018943000.0,5527429000.0,715624000.0,1193715000.0,1135046000.0,2617337000.0,1583413000.0,143210000.0,468144000.0,2.342410350669133,2.688532715751335,-12.396528296343446,20.718916114153927,-637.3733583489682,41.08754682635596,5.47159192721457,17.88627142779092,1.4507545913298932,1.0,1,Atenção
RIAA3.SA,RIACHUELO   ON  EJ  NM,2025-09-30,13558233000.0,8013913000.0,5544320000.0,546611000.0,1195157000.0,1051291000.0,2397787000.0,1442068000.0,73584000.0,412278000.0,0.0875584990579048,0.3055851101841478,-23.617570120622,-8.388296959848883,-48.618113260247185,-11.933507638675279,3.068829716734639,17.194104397096154,1.4454275727230752,2.0,1,Atenção
RIAA3.SA,RIACHUELO   ON  EJ  NM,2025-12-31,14872670000.0,9519958000.0,5352712000.0,1415443000.0,1965516000.0,721528000.0,3333824000.0,2077834000.0,1285024000.0,1876564000.0,9.694751521086854,-3.455933279464385,158.94886857381206,39.03753752939689,1646.3361600347903,355.1695700473952,38.54504616920389,56.28863431302912,1.7785298368378497,3.0,2,Saudável
RIAA3.SA,RIACHUELO   ON  EJ  NM,2026-03-31,14094634000.0,8775521000.0,5319113000.0,1054529000.0,1785079000.0,946827000.0,2274251000.0,1372819000.0,5037000.0,356491000.0,-5.231313543566829,-0.6277005002324088,-25.498306890492938,-31.782511614290378,-99.60802288517569,-81.00299270368609,0.22147951127645982,15.675094789449362,1.64980909411024,3.0,1,Atenção
SAPR4.SA,SANEPAR     PN      N2,2025-03-31,24877802000.0,12841102000.0,12036700000.0,1809196000.0,5533642000.0,712450000.0,1805233000.0,963747000.0,1207993000.0,1432247000.0,,,,,,,66.916182010854,79.33862277057865,1.0668291142921233,1.0,1,Atenção
SAPR4.SA,SANEPAR     PN      N2,2025-06-30,24914480000.0,13130174000.0,11784306000.0,1393646000.0,5465365000.0,879451000.0,1705371000.0,982016000.0,263848000.0,492237000.0,0.14743263894454461,-2.0968704046790188,-22.968766236493998,-5.531806697528796,-78.15815157869292,-65.63183584954271,15.471589466456273,28.863924624026094,1.1142085074844459,2.0,2,Saudável
SAPR4.SA,SANEPAR     PN      N2,2025-09-30,26002141000.0,13971434000.0,12030707000.0,5850957000.0,5901199000.0,944979000.0,1804171000.0,1018024000.0,246401000.0,773650000.0,4.365577768430251,2.090924998044019,319.8309326758732,5.793460777742787,-6.6125193293108175,57.170224911983446,13.657297451294806,42.881190308457455,1.161314459740396,3.0,2,Saudável
SAPR4.SA,SANEPAR     PN      N2,2025-12-31,26465924000.0,14118143000.0,12347781000.0,5601480000.0,5971199000.0,997329000.0,1890952000.0,1091157000.0,361326000.0,829077000.0,1.7836338938397311,2.6355392081280016,-4.2638665777239515,4.810020779626756,46.6414503187893,7.164350804627406,19.10815293037581,43.84442333808579,1.1433749108443048,3.0,2,Saudável
SAPR4.SA,SANEPAR     PN      N2,2026-03-31,26827910000.0,14127448000.0,12700462000.0,5312563000.0,5508356000.0,1369898000.0,1946354000.0,1156893000.0,352681000.0,924443000.0,1.3677436691800438,2.8562297954587867,-5.157868991766456,2.9298469765493884,-2.392576233096977,11.502671042617262,18.120085041056253,47.49613893464396,1.1123570150440196,3.0,2,Saudável
SAUD3.SA,BRADSAUDE   ON      NM,2024-12-31,2122069000.0,893836000.0,1227769000.0,16531000.0,,6775000.0,585971000.0,174361000.0,114652000.0,500073000.0,,,,,,,19.56615600430738,85.34091277554691,0.728016426542778,1.0,1,Atenção
SAUD3.SA,BRADSAUDE   ON      NM,2025-03-31,2235903000.0,871130000.0,1364464000.0,21617000.0,,7027000.0,587800000.0,255398000.0,169724000.0,272498000.0,5.364293055503855,11.13360900951237,30.76643881192911,0.31213148773574506,48.03405086697137,-45.50835578005611,28.874447090847227,46.358965634569586,0.638441175435922,2.0,2,Saudável
SAUD3.SA,BRADSAUDE   ON      NM,2025-06-30,2118058000.0,826083000.0,1291697000.0,31530000.0,,6968000.0,603695000.0,224669000.0,147828000.0,236161000.0,-5.270577480328975,-5.333009885200346,45.857427025026595,2.704151071793137,-12.900945063750557,-13.33477676900381,24.487199662081018,39.11925724082525,0.6395331103192158,3.0,2,Saudável
SAUD3.SA,BRADSAUDE   ON      NM,2025-12-31,1948841000.0,666597000.0,1281813000.0,19948000.0,,6561000.0,611381000.0,180404000.0,122717000.0,443893000.0,-7.989252418961145,-0.7651949334867236,-36.73326990168094,1.2731594596609108,-16.986633114159698,87.96202590605562,20.072099067520906,72.60497136809944,0.5200423150646779,3.0,2,Saudável
SAUD3.SA,BRADSAUDE   ON      NM,2026-03-31,2124662000.0,690087000.0,1432191000.0,17540000.0,,6408000.0,614628000.0,237742000.0,152129000.0,248087000.0,9.021823740366708,11.731664447154145,-12.071385602566675,0.5310927228683981,23.967339488416428,-44.1110808235318,24.75139433934022,40.3637647487586,0.48184006183532785,3.0,2,Saudável
SBFG3.SA,GRUPO SBF   ON      NM,2025-03-31,8449215000.0,5542226000.0,2907108000.0,803209000.0,780769000.0,727665000.0,1554359000.0,772339000.0,67567000.0,232552000.0,,,,,,,4.346936582861488,14.961279858771364,1.9064396644362713,1.0,1,Atenção
SBFG3.SA,GRUPO SBF   ON      NM,2025-06-30,8435538000.0,5525038000.0,2910562000.0,429032000.0,434970000.0,748447000.0,1817700000.0,891908000.0,46411000.0,275195000.0,-0.161873026074022,0.11881223538994234,-46.5852598763211,16.9420963882861,-31.311143013601317,18.336974096116144,2.553281619629202,15.139737030313032,1.8982718801386125,2.0,1,Atenção
SBFG3.SA,GRUPO SBF   ON      NM,2025-09-30,9069848000.0,6091173000.0,2978675000.0,707345000.0,943785000.0,671919000.0,1936522000.0,917697000.0,86003000.0,351599000.0,7.519496681776561,2.3402009646247057,64.86998638796173,6.536942289706782,85.30736247872272,27.76358582096332,4.441106271965927,18.15620994752448,2.0449270229212653,3.0,2,Saudável
SBFG3.SA,GRUPO SBF   ON      NM,2025-12-31,9522546000.0,6462752000.0,3059794000.0,679969000.0,926217000.0,680464000.0,2427832000.0,1153139000.0,128081000.0,343296000.0,4.991241308564387,2.723324968316443,-3.8702471919643155,25.37074197969349,48.92620024882852,-2.361497046351102,5.275529773065022,14.140022868139146,2.1121526481848125,3.0,1,Atenção
SBFG3.SA,GRUPO SBF   ON      NM,2026-03-31,9111446000.0,6023719000.0,3087727000.0,223953000.0,908586000.0,677735000.0,1785429000.0,906211000.0,74211000.0,284987000.0,-4.317122752675595,0.9129045942308567,-67.06423381065902,-26.4599445101638,-42.05932183540103,-16.98505080164057,4.156480039251071,15.961822060692416,1.9508586737104672,3.0,1,Atenção
SBSP3.SA,SABESP      ON      NM,2024-12-31,80965430000.0,44037376000.0,36928054000.0,1682606000.0,21862569000.0,3133850000.0,,,,,,,,,,,,,1.1925181868505716,,0,Risco
SBSP3.SA,SABESP      ON      NM,2025-06-30,88719931000.0,48275810000.0,40444121000.0,4561016000.0,27736404000.0,3320659000.0,8964530000.0,3749139000.0,2135962000.0,4255950000.0,9.577545626571737,9.521398013553606,171.06856863698337,,,,23.826815237385564,47.47543931472146,1.1936422106936135,1.0,2,Saudável
SBSP3.SA,SABESP      ON      NM,2025-09-30,95987457000.0,53277182000.0,42710275000.0,4969019000.0,28918103000.0,5782620000.0,9424891000.0,2994404000.0,2158565000.0,4455476000.0,8.19153702903579,5.60317283196734,8.945441103473438,5.135361251510129,1.0582117097588828,4.688165979393566,22.90281128980696,47.27350162458112,1.2474090134048539,2.0,2,Saudável
SBSP3.SA,SABESP      ON      NM,2025-12-31,104202767000.0,61801643000.0,42401124000.0,4663226000.0,34929690000.0,5092816000.0,11276429000.0,3836261000.0,2685440000.0,5321890000.0,8.558732835270334,-0.7238328481846579,-6.153991361272714,19.645192713634565,24.408576994438434,19.446047964347702,23.814631387294682,47.19481672788433,1.4575472810579266,3.0,2,Saudável
SBSP3.SA,SABESP      ON      NM,2026-03-31,116718704000.0,72894679000.0,43700956000.0,3540240000.0,46648511000.0,4872680000.0,9964842000.0,3915527000.0,1749031000.0,4348299000.0,12.01113690195963,3.0655602431671314,-24.08174083778054,-11.631226516834358,-34.869853729742616,-18.29408349289444,17.552019389770553,43.636406879306264,1.6680339670372428,3.0,2,Saudável
SEER3.SA,SER EDUCA   ON      NM,2025-03-31,3410743000.0,2158872000.0,1251871000.0,316936000.0,588581000.0,391259000.0,539989000.0,327711000.0,43633000.0,156570000.0,,,,,,,8.080349784903026,28.99503508404801,1.724516343936396,1.0,1,Atenção
SEER3.SA,SER EDUCA   ON      NM,2025-06-30,3377912000.0,2063456000.0,1314456000.0,250983000.0,565713000.0,337625000.0,589237000.0,355275000.0,81326000.0,187046000.0,-0.9625761894109242,4.999317022281047,-20.809564076027964,9.120185781562217,86.38645062223547,19.46477613846842,13.801916716024282,31.743763545059117,1.5698174758226977,2.0,1,Atenção
SEER3.SA,SER EDUCA   ON      NM,2025-09-30,3358031000.0,2029103000.0,1328928000.0,280612000.0,508160000.0,357867000.0,514451000.0,294630000.0,14919000.0,122532000.0,-0.588558849372034,1.1009877850608918,11.805182024280537,-12.692006781651521,-81.65531318397561,-34.490980828245455,2.899984643824193,23.81801182231155,1.526872035204315,3.0,2,Saudável
SEER3.SA,SER EDUCA   ON      NM,2025-12-31,3299058000.0,1956206000.0,1342852000.0,261932000.0,464770000.0,332937000.0,572854000.0,333922000.0,74558000.0,181263000.0,-1.756177950709803,1.0477618050037218,-6.656878536912181,11.352490324637321,399.75199410148133,47.93115267848398,13.015183624448811,31.642093797023325,1.4567547279968307,3.0,2,Saudável
SEER3.SA,SER EDUCA   ON      NM,2026-03-31,3567953000.0,2150359000.0,1417594000.0,527617000.0,656939000.0,345453000.0,583763000.0,364616000.0,75903000.0,183320000.0,8.150659976272024,5.565914933291238,101.43281462364277,1.9043246621303078,1.8039646986238944,1.1348151580852228,13.002365686074658,31.403155047510715,1.5169075207711094,3.0,2,Saudável
SEQL3.SA,SEQUOIA LOG ON      NM,2024-09-30,1905298000.0,1584196000.0,306696000.0,13306000.0,201521000.0,245467000.0,216572000.0,3374000.0,-287754000.0,-202838000.0,,,,,,,-132.86759137838686,-93.65846000406331,5.165362443592352,0.0,0,Risco
SEQL3.SA,SEQUOIA LOG ON      NM,2024-12-31,1232156000.0,2156717000.0,-758374000.0,21853000.0,756673000.0,186926000.0,194622000.0,-37556000.0,-577538000.0,-699233000.0,-35.3300113683004,-347.27221744007096,64.23418006914174,-10.135197532460339,100.70546369468367,244.7248543172384,-296.748569020974,-359.2774712005837,,0.0,0,Risco
SEQL3.SA,SEQUOIA LOG ON      NM,2025-03-31,850058000.0,1522844000.0,-545311000.0,6202000.0,639634000.0,146663000.0,153642000.0,5978000.0,68160000.0,194490000.0,-31.010521395018166,-28.0947131626348,-71.61945728275295,-21.056201251657058,-111.8018208325686,-127.81476274718156,44.362869527863474,126.5864802593041,,1.0,1,Atenção
SEQL3.SA,SEQUOIA LOG ON      NM,2025-06-30,823106000.0,1557374000.0,-592212000.0,5225000.0,291706000.0,562802000.0,157528000.0,13929000.0,-106443000.0,-39598000.0,-3.170607182098162,8.600780105297702,-15.75298290873912,2.529256323140805,-256.1663732394366,-120.35991567689854,-67.57084454827078,-25.137118480524094,,1.0,0,Risco
SEQL3.SA,SEQUOIA LOG ON      NM,2025-09-30,794317000.0,1571112000.0,-622283000.0,10737000.0,260539000.0,531999000.0,152389000.0,10710000.0,-92593000.0,-8618000.0,-3.4976054116966693,5.077742430075727,105.49282296650718,-3.262277182469153,-13.011658822092576,-78.23627455932119,-60.76094731247006,-5.655263831378905,,1.0,0,Risco
SHUL4.SA,SCHULZ      PN,2025-03-31,2797605000.0,1328883000.0,1468255000.0,877540000.0,650212000.0,181532000.0,494118000.0,127460000.0,71605000.0,109225000.0,,,,,,,14.491477744182562,22.105043734492572,0.9050764342706138,1.0,1,Atenção
SHUL4.SA,SCHULZ      PN,2025-06-30,2807640000.0,1293412000.0,1513812000.0,910228000.0,559223000.0,185051000.0,538526000.0,136334000.0,74040000.0,183458000.0,0.3586996734707082,3.1027989007359036,3.724958406454415,8.987326913814119,3.400600516723684,67.96337834744793,13.748639805691834,34.06669315873329,0.8544072843919852,2.0,2,Saudável
SHUL4.SA,SCHULZ      PN,2025-09-30,2918196000.0,1363848000.0,1553734000.0,26658000.0,620928000.0,264512000.0,513525000.0,122732000.0,68839000.0,161677000.0,3.9376843185023658,2.637183481172034,-97.07128323892475,-4.642487085117519,-7.024581307401401,-11.872472173467497,13.405189620758485,31.483764178959156,0.8777873175202447,3.0,2,Saudável
SHUL4.SA,SCHULZ      PN,2025-12-31,3093604000.0,1593597000.0,1499348000.0,1144896000.0,602002000.0,378278000.0,392695000.0,69499000.0,74552000.0,121528000.0,6.010836832070221,-3.500341757340708,4194.75579563358,-23.5295263132272,8.299074652449923,-24.83284573563339,18.984708234125723,30.947172742204508,1.0628599898089035,3.0,2,Saudável
SHUL4.SA,SCHULZ      PN,2026-03-31,2990972000.0,1461655000.0,1528641000.0,971416000.0,492176000.0,316001000.0,448037000.0,96259000.0,55642000.0,96158000.0,-3.3175545415638164,1.9537158818366374,-15.152467997093188,14.092871057691081,-25.364846013520758,-20.87584754130736,12.41906360412198,21.46206674895154,0.9561793776301957,3.0,2,Saudável
SIMH3.SA,SIMPAR      ON      NM,2025-03-31,83592664000.0,77795388000.0,2824124000.0,1862851000.0,49177339000.0,8825998000.0,10443086000.0,2708865000.0,-50953000.0,2883207000.0,,,,,,,-0.48791133195685643,27.608764305876633,27.54673236727566,0.0,0,Risco
SIMH3.SA,SIMPAR      ON      NM,2025-06-30,84130593000.0,77802578000.0,3359095000.0,2278565000.0,48907020000.0,8240404000.0,10611623000.0,2849274000.0,-96291000.0,3619714000.0,0.6435122105930224,18.94290052419794,22.31600917088914,1.6138620327363018,88.98004042941534,25.544714618131813,-0.9074106760106347,34.110842422502195,23.161767678496737,0.0,0,Risco
SIMH3.SA,SIMPAR      ON      NM,2025-09-30,84174712000.0,78002420000.0,3151220000.0,3215230000.0,47089072000.0,9050991000.0,11390347000.0,2973544000.0,-246193000.0,3686803000.0,0.052441090008725766,-6.188422774586611,41.10767083668887,7.33840619856172,155.67602371976614,1.8534337243218735,-2.1614179093929273,32.36778475668915,24.75308610633342,0.0,0,Risco
SIMH3.SA,SIMPAR      ON      NM,2025-12-31,88642122000.0,81231121000.0,4512820000.0,3029953000.0,47519787000.0,10639503000.0,10995240000.0,2815085000.0,432908000.0,3727750000.0,5.307306545937451,43.20866204200278,-5.762480444633821,-3.4687880887210865,-275.84090530599974,1.1106370478704664,3.9372310199686407,33.9033072493188,18.000079994327272,1.0,0,Risco
SIMH3.SA,SIMPAR      ON      NM,2026-03-31,89154026000.0,82021549000.0,4254846000.0,3526862000.0,49901853000.0,9925789000.0,11075616000.0,2976197000.0,-179597000.0,3112421000.0,0.5774952003066991,-5.71646996778068,16.399891351450012,0.7310072358584163,-141.48618182154175,-16.506713164777675,-1.621553148827117,28.101561123101416,19.27720744769611,1.0,0,Risco
SLCE3.SA,SLC AGRICOLAON      NM,2025-03-31,17469088000.0,12374325000.0,4911402000.0,1253397000.0,3601312000.0,3384203000.0,2834672000.0,1076055000.0,460672000.0,1163598000.0,,,,,,,16.25133348761338,41.04877036919968,2.519509704153722,1.0,1,Atenção
SLCE3.SA,SLC AGRICOLAON      NM,2025-06-30,17610712000.0,12357065000.0,5179102000.0,1149612000.0,4647386000.0,3033157000.0,2254859000.0,656027000.0,161688000.0,813123000.0,0.8107120417505387,5.450582135202953,-8.280297463612884,-20.45432416872217,-64.90170880800223,-30.11993832921679,7.170647920779081,36.06092443030806,2.3859474094157638,2.0,1,Atenção
SLCE3.SA,SLC AGRICOLAON      NM,2025-09-30,20525452000.0,15188556000.0,5265743000.0,1720578000.0,5537234000.0,3214356000.0,2379036000.0,622572000.0,-10988000.0,660091000.0,16.550949217726128,1.67289618933939,49.66597425914134,5.507084921939698,-106.79580426500421,-18.82027688307919,-0.4618677481131013,27.746154324692856,2.884408904878191,2.0,0,Risco
SLCE3.SA,SLC AGRICOLAON      NM,2025-12-31,21341432000.0,15685997000.0,5031103000.0,2647586000.0,6344568000.0,1845394000.0,2290647000.0,574275000.0,-55799000.0,331301000.0,3.97545447476626,-4.45597136054684,53.87770853747984,-3.7153283935173698,407.8176192209683,-49.809798951962684,-2.4359493191225012,14.463206246968651,3.1178047835633658,1.0,0,Risco
